tag_id,tag,frequency,modelCount,wordCount,models,prompts,extraction_run_id
4841b8f5-4567-5d60-9c20-63d7552b0bea,poor diploma management,2,2,3,"grok,openai",short_phrase,week2_run_20251223_191104
1808db06-40c6-5f23-9106-cc40d707ea7d,poor drink quality,2,1,0,gemini,minimal,week2_run_20251223_191104
f31ffa39-b019-5c22-ac09-91a193b6c753,poor drinks,2,1,0,gemini,"minimal,short_phrase",week2_run_20251223_191104
6b451622-a2b3-5084-8a01-a47b63bd4de0,poor electrical installation,2,1,0,gemini,anti_hallucination,week2_run_20251223_191104
b8c33f5a-0580-5696-a2d8-1ca3f814b92e,poor espresso,2,1,0,gemini,"anti_hallucination,short_phrase",week2_run_20251223_191104
c52e35cb-4a30-5e79-a07a-dd4af402d374,poor excuses,2,2,0,"claude,grok",short_phrase,week2_run_20251223_191104
fed0813c-7681-505a-bdf2-9bdee2562bdd,poor first experience,2,1,3,openai,"minimal,short_phrase",week2_run_20251223_191104
ec9c9033-14b7-5e08-93ab-387e11db0899,poor food safety,2,1,0,gemini,anti_hallucination,week2_run_20251223_191104
9d888d1c-0eb7-561a-88a3-c6d2ea8542f1,poor frappe,2,1,0,grok,"minimal,short_phrase",week2_run_20251223_191104
3e426025-a487-56d8-8487-7ea2baa53559,poor gelato consistency,2,1,0,gemini,"minimal,short_phrase",week2_run_20251223_191104
e1c55c6a-ddba-542a-863a-a7e6f3a9e7bf,poor gelato flavor,2,2,0,"gemini,grok",anti_hallucination,week2_run_20251223_191104
47ca1342-8947-5d68-aa50-295791064138,poor hostess attitude,2,1,0,grok,minimal,week2_run_20251223_191104
24506b58-8ff0-5526-8137-ce8ab8cc6f0b,poor jamon,2,1,0,gemini,"minimal,short_phrase",week2_run_20251223_191104
298d9579-9be1-5d66-93fd-28c4e3b7213e,poor maintenance,2,2,2,"gemini,openai",short_phrase,week2_run_20251223_191104
79cb2c0c-01d6-5600-91e9-09ef0b6fb779,poor microphone quality,2,1,0,gemini,"minimal,short_phrase",week2_run_20251223_191104
aec1fb17-3999-58f4-b6f2-36e2a3c1e724,poor nigiri quality,2,1,0,grok,short_phrase,week2_run_20251223_191104
03ca9448-34e1-5ff6-bd01-fa5437f65a86,poor parking,2,1,2,openai,"minimal,short_phrase",week2_run_20251223_191104
9bb90557-194e-5e7e-b9dd-fc7abbbc3c77,poor pizza,2,1,0,gemini,minimal,week2_run_20251223_191104
c5ff973f-7e44-5240-b902-c7d790471882,poor pizza crust,2,1,0,gemini,short_phrase,week2_run_20251223_191104
3a5729e2-dde8-59f3-8481-014fa00819f4,poor portions,2,2,2,"grok,openai","minimal,short_phrase",week2_run_20251223_191104
e6dea16d-1810-54d8-b08e-d65d439ae6e0,poor quality dishes,2,1,0,gemini,minimal,week2_run_20251223_191104
f68fcfb6-a418-5abd-84de-4592582992f0,poor quality jamon,2,1,0,gemini,minimal,week2_run_20251223_191104
27d24f7f-4af7-5e4c-95ed-cc52d920a0b3,poor quality work,2,1,0,gemini,"minimal,short_phrase",week2_run_20251223_191104
6f3985e9-b880-58dc-9db6-10f68814af48,poor ribeye,2,2,2,"gemini,openai","anti_hallucination,short_phrase",week2_run_20251223_191104
62f7f5ed-5e70-592f-be78-8f3176f0f14e,poor sauce execution,2,1,0,claude,short_phrase,week2_run_20251223_191104
2749fd5d-82e1-58d5-8d24-42e6a8a83a10,poor seating,2,1,2,openai,"minimal,short_phrase",week2_run_20251223_191104
f47ecd51-bbf0-549e-8064-7ae9e8f1ea77,poor seating arrangement,2,2,0,"gemini,grok","minimal,short_phrase",week2_run_20251223_191104
56ec1aa9-518f-5dc1-a462-5309d26abd07,poor server attention,2,1,0,grok,anti_hallucination,week2_run_20251223_191104
2d67bcd8-c76b-5a2a-8314-d1c34ac7da41,poor server attentiveness,2,1,0,gemini,"anti_hallucination,minimal",week2_run_20251223_191104
ea958f82-a1fa-5640-ba0f-7f379bf7e126,poor server knowledge,2,2,3,"gemini,openai",minimal,week2_run_20251223_191104
5b498933-857d-54ed-87b8-3903805dcd1e,poor service attention,2,1,0,grok,"minimal,short_phrase",week2_run_20251223_191104
9a80c38b-ebcc-5f1f-904a-4a424d67b0f4,poor service experience,2,1,0,claude,anti_hallucination,week2_run_20251223_191104
2e188993-76ad-56a4-8f04-09394a2fd127,poor service response,2,2,0,"claude,gemini",short_phrase,week2_run_20251223_191104
870904c6-c9cf-5e5d-905b-de88bcea98a8,poor situation handling,2,1,0,grok,anti_hallucination,week2_run_20251223_191104
3a90287e-8bca-59d9-8a32-cd3d4601f20f,poor staff knowledge,2,1,0,gemini,"minimal,short_phrase",week2_run_20251223_191104
8e5b70af-d6c4-551a-8ebc-c732f419dd72,poor staff response,2,2,0,"gemini,grok",short_phrase,week2_run_20251223_191104
6986f644-2b23-5df2-b197-189761b2668c,poor storage,2,1,2,openai,"minimal,short_phrase",week2_run_20251223_191104
f1e6a1b0-99c1-546e-be72-bc14c8f46480,poor table cleaning,2,2,0,"claude,gemini","anti_hallucination,minimal",week2_run_20251223_191104
12ace52b-ae00-567c-ad80-26ac1e6bb38a,poor table service,2,2,0,"claude,gemini",short_phrase,week2_run_20251223_191104
2782bb1e-b387-564f-8bbb-46c874090831,poor taste drinks,2,1,0,grok,minimal,week2_run_20251223_191104
4e5b1c1e-84f5-5f94-87f9-26597bfa2ec0,poor to-go containers,2,1,0,gemini,"minimal,short_phrase",week2_run_20251223_191104
6ed5e397-3e72-55e8-a85d-bc1d111d49f1,poor work quality,2,1,0,gemini,anti_hallucination,week2_run_20251223_191104
bf17cb84-12f1-5f78-a1d6-717027f8cb6f,poorly cooked,2,2,2,"gemini,openai","minimal,short_phrase",week2_run_20251223_191104
c4bd16ce-49a1-59c8-b34d-6e1400b66275,poorly portioned lobster roll,2,2,0,"claude,gemini",anti_hallucination,week2_run_20251223_191104
90481873-faa6-57ff-95f6-29dcbff7ce16,poorly served picaña,2,1,0,gemini,"anti_hallucination,minimal",week2_run_20251223_191104
af5d8708-4a9b-5cab-949f-919e234763f2,poorly served picaña sandwich,2,2,0,"gemini,grok",anti_hallucination,week2_run_20251223_191104
43465c8c-5b02-5389-b230-379d3228c89a,popular austin café,2,1,0,gemini,anti_hallucination,week2_run_20251223_191104
4b6913f6-b90c-5af4-aad0-3bd82984286d,popular brunch,2,1,2,openai,"minimal,short_phrase",week2_run_20251223_191104
8a1b1601-e6bf-536f-a021-5dfe1ce5fb85,popular chilaquiles,2,1,2,openai,minimal,week2_run_20251223_191104
a973cedb-2668-58de-970f-1e7689efaec7,popular concept,2,1,2,openai,minimal,week2_run_20251223_191104
c42fac42-4981-546c-92da-76b4e6b53307,popular flavor,2,2,2,"grok,openai","anti_hallucination,short_phrase",week2_run_20251223_191104
b015afb1-413f-56c6-9743-adf537ad5c1b,pork,2,1,0,claude,anti_hallucination,week2_run_20251223_191104
e93203f3-dc92-5c18-ab90-c60d994e4935,pork belly in tacos,2,2,0,"claude,gemini",anti_hallucination,week2_run_20251223_191104
a47e32bd-7cfa-5cfd-8b9f-7c1ada57a416,pork dishes outstanding,2,1,0,grok,"anti_hallucination,minimal",week2_run_20251223_191104
89978931-36b3-5c78-9738-c0a699f5b01d,pork rind in guacamole,2,1,4,openai,anti_hallucination,week2_run_20251223_191104
65ea7aec-cbba-5871-a420-db48e824591a,pork rinds price hike,2,1,4,openai,"anti_hallucination,short_phrase",week2_run_20251223_191104
037cabc3-c070-558f-ba5e-146a5231a865,pork shank highlight,2,1,3,openai,"minimal,short_phrase",week2_run_20251223_191104
550cd893-6bd9-59e9-b934-adb68acd25d0,pork shoulder,2,2,2,"gemini,openai",anti_hallucination,week2_run_20251223_191104
efc128da-d32d-5740-b160-543d25a47899,pork shoulder recommended,2,1,3,openai,"minimal,short_phrase",week2_run_20251223_191104
63e0e31b-b90f-5a5a-b75c-7ffb38dd9edb,portion sizes vary,2,1,3,openai,"anti_hallucination,short_phrase",week2_run_20251223_191104
18616598-d120-5f6d-a32c-6546b1b72f54,portland pubs vibe,2,1,3,openai,anti_hallucination,week2_run_20251223_191104
65afec4e-f15e-5e4f-a0c9-5f570d8b6421,portland vibes,2,1,2,openai,"minimal,short_phrase",week2_run_20251223_191104
3387df8b-7a01-54ce-bc5f-19c48052f5f6,positive staff attitude,2,1,0,gemini,"minimal,short_phrase",week2_run_20251223_191104
cdb41114-8b4d-562c-9028-c5c4dbc1b7d4,post-comedy spot,2,1,0,grok,minimal,week2_run_20251223_191104
59c22fd1-f638-52ea-873d-3eb1548c5129,post-dinner date spot,2,1,0,grok,minimal,week2_run_20251223_191104
1400a759-4b0b-56a0-8e2a-6753e7e16e49,post-dinner drinks,2,1,2,openai,"minimal,short_phrase",week2_run_20251223_191104
2069c192-6ed9-5348-b2c3-7b0cef388485,post-dinner spot,2,2,0,"gemini,grok",anti_hallucination,week2_run_20251223_191104
dcd6074b-499b-5d99-a07d-f7ce25df569f,post-show spot,2,1,0,gemini,minimal,week2_run_20251223_191104
fc68fe4c-2b7a-5080-9234-0d9f01be4ea8,post-work meal,2,1,0,gemini,"anti_hallucination,minimal",week2_run_20251223_191104
f3fab86e-215b-561c-b688-fd66f2df2157,potato topping,2,1,2,openai,anti_hallucination,week2_run_20251223_191104
66fdaaef-f15f-57c7-8215-a83b81deaa4a,potatoes,2,1,1,openai,anti_hallucination,week2_run_20251223_191104
5948f702-f3b3-5cc4-91aa-8750becc7c8a,potatoes and salad,2,1,3,openai,anti_hallucination,week2_run_20251223_191104
59873c5c-f71d-565a-a038-b1f463228713,potential,2,1,1,openai,"anti_hallucination,short_phrase",week2_run_20251223_191104
91401898-011a-5b37-98b0-8d376bc7368e,potential return,2,1,2,openai,"minimal,short_phrase",week2_run_20251223_191104
095f5231-f109-5cf1-82e0-fd14cccd8902,pottery wheels,2,1,0,gemini,anti_hallucination,week2_run_20251223_191104
61bb5755-d99c-5406-b645-b05ce65476d5,poultry offered,2,1,2,openai,"minimal,short_phrase",week2_run_20251223_191104
85a93226-b96a-529a-9789-21eef42ebf70,praised chef,2,1,0,gemini,anti_hallucination,week2_run_20251223_191104
59d73e70-6a18-53f8-8cc4-9ba0de49a429,pre-book advised,2,2,2,"grok,openai",short_phrase,week2_run_20251223_191104
62c50f5b-e63d-5017-9ecd-c1fda6f6bca0,pre-book required,2,2,2,"grok,openai",minimal,week2_run_20251223_191104
020e7cbf-ac1a-5ad1-9b5e-7a67d15298ac,pre-drinks,2,2,1,"gemini,openai","anti_hallucination,minimal",week2_run_20251223_191104
2772c99f-568b-59df-a3b4-e8bfdc0baf62,pre-drinks friendly,2,1,2,openai,"minimal,short_phrase",week2_run_20251223_191104
f839b305-4d2d-5d66-98cd-f385d08cbe57,pre-made taiyaki,2,1,0,gemini,"minimal,short_phrase",week2_run_20251223_191104
c6cdc255-fab5-58e3-b1f5-fd45933c463f,pre-prepped food,2,1,0,claude,"minimal,short_phrase",week2_run_20251223_191104
fc2d711c-180d-588b-a47e-defabfc39c9a,pre-show dinner,2,1,2,openai,minimal,week2_run_20251223_191104
3244e246-df8b-5859-add3-c81fca735cf0,prebooking recommended,2,2,2,"claude,openai","anti_hallucination,short_phrase",week2_run_20251223_191104
b48c05e0-fa41-5b61-a57d-df3c9df8b24f,precision cooking,2,1,0,claude,"minimal,short_phrase",week2_run_20251223_191104
b8140acf-2dc7-5f89-93d4-dab59fc2f3cb,prefer hanaichi,2,1,2,openai,short_phrase,week2_run_20251223_191104
e8f29ba5-0f9a-5021-872e-7673a4912546,preferred pierna cabrito,2,1,0,grok,anti_hallucination,week2_run_20251223_191104
efe5a342-a91c-5ab7-a5b3-d6cf1816856c,preparation time improvable,2,1,0,grok,anti_hallucination,week2_run_20251223_191104
e22df13c-67e6-5900-be8e-25ab07cb988d,prepped ahead,2,1,2,openai,short_phrase,week2_run_20251223_191104
299b72b2-44d6-536f-8bb2-74cce10f664b,prepped in advance,2,1,3,openai,minimal,week2_run_20251223_191104
448da2e7-89ba-5a1d-936f-58963c9d21e9,prescribed for you,2,1,3,openai,anti_hallucination,week2_run_20251223_191104
1f08c786-e0be-5b8f-af6e-e63af220a40e,present owners,2,1,0,gemini,"anti_hallucination,minimal",week2_run_20251223_191104
4c006424-2677-5f2a-a5db-38bb0f5eb3a2,presentation and flavors,2,1,3,openai,"anti_hallucination,short_phrase",week2_run_20251223_191104
bc73bba2-ace3-54c3-b9db-3d0b12f59650,presentation improvement,2,1,2,openai,short_phrase,week2_run_20251223_191104
ecd28e2a-1135-5477-bdbc-6c57cbcea612,presidente intercontinental hotel,2,1,0,claude,anti_hallucination,week2_run_20251223_191104
f2192346-9c00-5355-8d1d-6252545066b1,presweetened matcha,2,1,0,gemini,"anti_hallucination,minimal",week2_run_20251223_191104
799f4c89-3592-5298-9745-ea671f6c5f57,pretty atmosphere,2,1,0,gemini,anti_hallucination,week2_run_20251223_191104
cf9d1887-ebab-54bb-8e89-f96b22ab90c2,pretty back area,2,2,3,"gemini,openai","anti_hallucination,minimal",week2_run_20251223_191104
2888f3a8-ef74-5c44-8757-9fe75b616d4a,pretty pictures spot,2,2,0,"gemini,grok",minimal,week2_run_20251223_191104
e0a23224-3946-53c8-a24b-9c92e2f2eacb,pretty vintage design,2,1,0,gemini,"anti_hallucination,minimal",week2_run_20251223_191104
f9dd785b-88ac-557c-8fd2-70062654e56b,pretzel,2,2,0,"claude,gemini",anti_hallucination,week2_run_20251223_191104
9ad3a3a3-15c2-5be7-b815-fcff90218fe0,price $75 pesos,2,1,0,gemini,anti_hallucination,week2_run_20251223_191104
1518b062-3bf0-5b67-bf84-aba738f8317e,price and profit,2,1,3,openai,anti_hallucination,week2_run_20251223_191104
ab1e9962-27c4-50ea-a95e-aee17d0632d7,price based on weight,2,2,0,"gemini,grok",anti_hallucination,week2_run_20251223_191104
d634ad78-482d-5e55-95b5-9c1800c3ac92,price inquiries,2,2,2,"grok,openai","minimal,short_phrase",week2_run_20251223_191104
8daf9710-ec6f-5e30-ad0d-c40bfbc3f31d,price inquiry,2,1,2,openai,"anti_hallucination,short_phrase",week2_run_20251223_191104
ff6e7fe0-b7d0-595a-b676-d9211bcd71b3,price not bad,2,1,0,grok,anti_hallucination,week2_run_20251223_191104
9b61fc57-a644-523d-82ca-0d8f48efa389,price not right,2,1,3,openai,"anti_hallucination,minimal",week2_run_20251223_191104
5b7b878d-b240-5c9d-8e96-2d6608bdf00a,price options,2,1,0,gemini,"minimal,short_phrase",week2_run_20251223_191104
878bc5b1-9f2c-5204-963b-0f08d9d42ade,price per 100 grams,2,2,0,"gemini,grok",minimal,week2_run_20251223_191104
8c017af7-070e-5e9c-8a7f-7086a097a3a7,price per person,2,1,3,openai,"anti_hallucination,short_phrase",week2_run_20251223_191104
60eabc7b-48ae-5b6b-96ec-cc0936fd29a7,price point,2,1,2,openai,short_phrase,week2_run_20251223_191104
84ee26bf-c42f-585e-8d91-57af73df0ec8,price tag,2,1,2,openai,"anti_hallucination,minimal",week2_run_20251223_191104
3f0a15e2-839b-5858-acb1-214682b2a85a,prices not cheap,2,1,3,openai,"anti_hallucination,short_phrase",week2_run_20251223_191104
f4ed13e0-03b8-5c76-a9b6-b7f45a93b4ef,prices reasonable,2,1,2,openai,"anti_hallucination,short_phrase",week2_run_20251223_191104
31272907-8101-507c-9916-6a408d1fb51c,pricey combo,2,1,2,openai,short_phrase,week2_run_20251223_191104
a0cc5afc-d5c6-536e-b3b5-55fba9b96280,pricey drink,2,1,2,openai,"minimal,short_phrase",week2_run_20251223_191104
577c951a-7da3-5ec6-994a-8952df40e0f2,pricey for portions,2,2,0,"claude,grok","anti_hallucination,minimal",week2_run_20251223_191104
3f04da64-64c5-5352-8622-32062ec1f139,pricey lobster rolls,2,1,3,openai,"minimal,short_phrase",week2_run_20251223_191104
3752e00a-f8f3-538c-9b8a-48a998550556,pricey omakase,2,1,2,openai,"minimal,short_phrase",week2_run_20251223_191104
7e926906-d7e8-56b3-a9a9-4bf088f93d4a,pricey portion,2,1,2,openai,"minimal,short_phrase",week2_run_20251223_191104
e4cad1e1-222c-5d9f-a057-ac2b3f7aab88,pricey portions,2,1,2,openai,"minimal,short_phrase",week2_run_20251223_191104
9a73c391-24e2-5fdf-b674-34008ab3dc21,pricey scoop,2,1,2,openai,"anti_hallucination,short_phrase",week2_run_20251223_191104
b9ddbd0f-6de6-5955-81e9-95568ee72248,pricier,2,1,0,gemini,anti_hallucination,week2_run_20251223_191104
144b5f15-ad77-5025-9725-a114ba7d3d6b,pricier option,2,1,0,gemini,minimal,week2_run_20251223_191104
2cec7d30-480f-5325-a638-b13b56f1a0aa,pricing confusion,2,1,2,openai,"minimal,short_phrase",week2_run_20251223_191104
c00c4dae-1d13-5d7f-a9ca-d66348c4cb16,pricing dispute,2,1,2,openai,"minimal,short_phrase",week2_run_20251223_191104
829970ad-bf7b-516d-89ab-8da9eb8a1d20,pricing issue,2,1,2,openai,"minimal,short_phrase",week2_run_20251223_191104
a155f650-bd90-5ee7-9e85-83bd2e8208fe,pricing issues,2,2,2,"claude,openai","minimal,short_phrase",week2_run_20251223_191104
06b42a84-2de2-5725-80b9-bbdd3ea61111,pricing options,2,1,2,openai,"minimal,short_phrase",week2_run_20251223_191104
7c58dbb9-0f65-5dd8-b7e1-3060bd408b88,pricy venue,2,1,0,gemini,anti_hallucination,week2_run_20251223_191104
71bc2c6b-8dee-5d8d-8ecc-b86f8369a255,prime rib medium rare,2,2,4,"grok,openai","anti_hallucination,minimal",week2_run_20251223_191104
c9efbce5-a30b-5da4-a3c7-0e622da73a18,private garden oasis,2,1,3,openai,short_phrase,week2_run_20251223_191104
6d6f7271-015f-5ea3-a7ec-3170da28e63f,private space,2,1,2,openai,"minimal,short_phrase",week2_run_20251223_191104
8a383030-0297-5d79-805d-5cbd3a53fcb1,process explained,2,1,0,gemini,short_phrase,week2_run_20251223_191104
d5dcfaee-d15e-5632-9d4f-122207d1c493,processed cheese,2,2,2,"grok,openai",anti_hallucination,week2_run_20251223_191104
493f5911-a543-5d9e-8112-4a561e10407d,processed flavor,2,2,0,"gemini,grok","anti_hallucination,short_phrase",week2_run_20251223_191104
b5774d57-d71a-52e5-bae5-09824e64d014,processed food,2,1,0,gemini,"minimal,short_phrase",week2_run_20251223_191104
960513dd-8f87-5354-8f45-b01871351d63,processed taste,2,1,0,gemini,"minimal,short_phrase",week2_run_20251223_191104
b6dbb08c-65c5-5fee-805d-e3678dc6db52,product unavailable,2,1,0,gemini,short_phrase,week2_run_20251223_191104
3605884b-c0c2-5067-a572-ebaf9881468f,productive time,2,1,0,grok,"anti_hallucination,minimal",week2_run_20251223_191104
77338ff8-0312-5460-9c93-ec5ea4226ff2,productive work session,2,1,3,openai,minimal,week2_run_20251223_191104
6006a750-f5ba-553e-84b1-f46e6b667cbb,products at oxxo,2,1,0,grok,anti_hallucination,week2_run_20251223_191104
497f3517-63a3-5065-a7df-113850609ea8,professional and personable service,2,2,4,"claude,openai",anti_hallucination,week2_run_20251223_191104
508aa855-e491-5bc4-8667-e02edb2897d3,professional attentive warm,2,1,0,grok,"anti_hallucination,minimal",week2_run_20251223_191104
7ac4e983-6a63-54e7-841c-7c5d37478748,professional clientele,2,1,0,gemini,"minimal,short_phrase",week2_run_20251223_191104
87457a18-5b2b-51d7-a30e-f36f26f36684,professional cocktails,2,1,2,openai,"minimal,short_phrase",week2_run_20251223_191104
6cdeb410-7de6-5528-89c8-62de002bf42c,professional waitstaff,2,1,2,openai,"minimal,short_phrase",week2_run_20251223_191104
137bb1de-8ef5-5abf-9d58-385dd4cd581e,profit oriented,2,1,0,grok,anti_hallucination,week2_run_20251223_191104
3c43b8ca-9709-55a5-a49f-2fe1576fb5af,prohibition vibe,2,1,2,openai,short_phrase,week2_run_20251223_191104
dd0ac899-5028-50ac-ad7c-a73f04d0d1b1,prohibition-era vibe,2,1,0,gemini,minimal,week2_run_20251223_191104
e9ed64f6-0155-58df-8389-13b5bd09fd80,prohibition-era vibes,2,2,2,"gemini,openai",anti_hallucination,week2_run_20251223_191104
6147fed9-66f2-5355-a873-749f1a33d0b2,promising future,2,1,2,openai,"minimal,short_phrase",week2_run_20251223_191104
3b94b0a9-983c-5f74-bcab-0f963bf1ca6f,promo not honored,2,1,3,openai,short_phrase,week2_run_20251223_191104
485165c9-f9a6-5d15-ac84-290aaa546a3c,prompt courteous service,2,2,3,"grok,openai","anti_hallucination,short_phrase",week2_run_20251223_191104
5edab6a7-2053-5aab-b12d-0dc1207698ae,prompt food arrival,2,1,0,grok,"anti_hallucination,minimal",week2_run_20251223_191104
dfaabf14-8694-53f8-b338-2390cb7bc3a7,proper pints,2,1,0,gemini,"minimal,short_phrase",week2_run_20251223_191104
db2e5cb1-b37a-5a21-aaf4-e4e7d81a5ec4,prosciutto pesto,2,1,2,openai,short_phrase,week2_run_20251223_191104
cf7ecb40-6dd5-58af-9996-00fe98fac734,prosciutto-like meats,2,1,2,openai,"anti_hallucination,minimal",week2_run_20251223_191104
60a7ae8f-acdc-5eb0-89b1-11859b3c3dcc,protective staff,2,2,0,"gemini,grok","anti_hallucination,minimal",week2_run_20251223_191104
b376c8d1-c0c6-5bad-93d9-61be08f32e79,protein focus,2,1,2,openai,short_phrase,week2_run_20251223_191104
a11bbca6-0153-5b81-adf0-fab9b0c515cc,protein lacking,2,1,2,openai,minimal,week2_run_20251223_191104
6c7e19d8-34d8-5c60-b0ff-5bd355ba5875,protein smoothies,2,2,0,"claude,gemini",minimal,week2_run_20251223_191104
99e52ed4-f305-52e3-976b-c906a8cb9f36,protein-rich options,2,1,2,openai,minimal,week2_run_20251223_191104
7c92d67a-48d0-5fad-a56e-68d11fe979a7,provolone appetizer,2,2,0,"claude,grok",short_phrase,week2_run_20251223_191104
f0e41bd8-aba9-5b57-a875-b7bad96a7ed1,provolone empanadas,2,1,2,openai,"minimal,short_phrase",week2_run_20251223_191104
54897883-67ed-599a-8dc0-c08df812ac78,public university,2,1,2,openai,"anti_hallucination,short_phrase",week2_run_20251223_191104
ebef94ca-0803-5144-aeb8-cb6b35c8cb95,puff pastry bread,2,1,0,claude,anti_hallucination,week2_run_20251223_191104
f3b8b534-7f5e-5a02-8787-b09a0a1ac709,pulley pork,2,1,2,openai,anti_hallucination,week2_run_20251223_191104
4bc4409d-3c6a-5455-8857-502fa53c7106,pumpkin scoop,2,1,0,grok,anti_hallucination,week2_run_20251223_191104
73a0576a-a8a0-5280-ac53-869473ca5fb1,pure meat barbacoa,2,1,0,gemini,"anti_hallucination,minimal",week2_run_20251223_191104
687f94ac-802a-5c50-84a2-a22b03bfcc1a,pushing boundaries,2,2,2,"claude,openai","minimal,short_phrase",week2_run_20251223_191104
b075c4c8-1afb-5508-80e1-81f0aec11d0c,quaint place,2,2,0,"gemini,grok",anti_hallucination,week2_run_20251223_191104
a4498927-c449-5f07-b620-b3a7fa049737,quality across menu,2,1,3,openai,anti_hallucination,week2_run_20251223_191104
64157129-a28b-5224-a972-a28f0c983543,quality and taste,2,1,3,openai,"anti_hallucination,short_phrase",week2_run_20251223_191104
c7645fa4-f98f-57dd-b0c1-ac1aae30e200,quality beef,2,1,0,gemini,"minimal,short_phrase",week2_run_20251223_191104
94ae97bc-d451-5af2-b0b1-56baba593253,quality concerns,2,1,2,openai,short_phrase,week2_run_20251223_191104
68f3ea25-cf67-5372-9e4f-9f6141bc3eb8,quality control issues,2,1,0,claude,"anti_hallucination,short_phrase",week2_run_20251223_191104
6d904568-c4c7-58e4-ad5e-91bae5a507c7,quality dairy,2,1,2,openai,short_phrase,week2_run_20251223_191104
6573876d-e164-5b57-8c6f-24f415797180,quality drop,2,1,2,openai,"minimal,short_phrase",week2_run_20251223_191104
6fb74081-0baf-5e12-8f2f-08fc2c8e8a3b,quality food and drinks,2,1,0,claude,anti_hallucination,week2_run_20251223_191104
6cd5290b-8800-5640-87d9-02debe465dba,quality freshness,2,1,0,grok,anti_hallucination,week2_run_20251223_191104
d30983ee-f477-5c16-af25-35b9bf81399f,quality inconsistent,2,2,2,"claude,openai","minimal,short_phrase",week2_run_20251223_191104
b4cab093-26e5-5fd1-8497-46926d482834,quality on point,2,2,3,"gemini,openai",anti_hallucination,week2_run_20251223_191104
d95178cc-954d-52f9-aea3-b066e10d2fda,quality produce,2,1,2,openai,"minimal,short_phrase",week2_run_20251223_191104
ae0c6c29-879b-5566-8dbf-5cabe93226a2,quality product,2,1,2,openai,"anti_hallucination,short_phrase",week2_run_20251223_191104
5c0c7c78-e47d-5044-9476-61d6024b2eea,quality seafood,2,2,2,"grok,openai",short_phrase,week2_run_20251223_191104
eaf1d9d7-774f-5895-9b3d-e9f6948f5b74,quality wine,2,1,2,openai,minimal,week2_run_20251223_191104
667a5605-8f92-53ca-b322-f9ae109a311d,quality-price ratio,2,1,0,claude,"minimal,short_phrase",week2_run_20251223_191104
0dd5e494-d7d7-5322-88d2-0079f3dd330d,quatro leches phenomenal,2,1,3,openai,"anti_hallucination,minimal",week2_run_20251223_191104
3edd044a-c1e9-50fc-829f-442283f8b94f,quattro fromaggi pizza,2,1,0,claude,anti_hallucination,week2_run_20251223_191104
738d8a35-144a-50b2-9334-988b9d299c05,quesabirria available,2,1,0,gemini,anti_hallucination,week2_run_20251223_191104
a1975b14-181c-5588-8c62-36bc3baebe5f,quesadilla,2,1,1,openai,"minimal,short_phrase",week2_run_20251223_191104
d9692541-6491-5c60-b123-a291bbbbf012,quesadilla favorite,2,1,2,openai,"anti_hallucination,minimal",week2_run_20251223_191104
5bac9a6b-48b5-5190-95c3-bf06781154eb,quesadilla of the day,2,1,4,openai,anti_hallucination,week2_run_20251223_191104
86c0f7d8-ef3b-57dd-bc70-2816b22cb1fb,queso fresco,2,1,2,openai,anti_hallucination,week2_run_20251223_191104
10bc1c1a-b620-5998-8473-296aaa6e97ec,queue disrespect,2,1,0,grok,"anti_hallucination,short_phrase",week2_run_20251223_191104
6dec255f-7e76-5f3c-aeb1-a3f72f0e91e5,quick and healthy options,2,1,4,openai,anti_hallucination,week2_run_20251223_191104
234a94e4-658e-5e37-92e4-1d99aa78eed8,quick caffeine boost,2,1,0,gemini,"anti_hallucination,minimal",week2_run_20251223_191104
d51f853b-209a-5b45-b16b-9c7a81393876,quick coffee break spot,2,1,0,gemini,anti_hallucination,week2_run_20251223_191104
e3a41d51-f2f6-5680-846c-62bb3af80574,quick in and out,2,1,0,claude,short_phrase,week2_run_20251223_191104
318cf702-bf7c-5a10-8bd5-a7642419cec7,quick meal option,2,2,0,"claude,gemini","anti_hallucination,minimal",week2_run_20251223_191104
d61df188-68ba-518e-ba9a-8bb6f20ffb10,quick meals,2,1,0,gemini,minimal,week2_run_20251223_191104
95aba9c9-8f67-5f91-86b5-75357b3c512a,quick morning coffee,2,2,3,"grok,openai","anti_hallucination,short_phrase",week2_run_20251223_191104
822f8c06-9136-54ae-bcd0-f65ddf508b00,quick plate exchange,2,1,0,gemini,anti_hallucination,week2_run_20251223_191104
65772c5f-1051-5518-ba6f-6f5caaf3a100,quiet break spot,2,1,0,gemini,minimal,week2_run_20251223_191104
df0869d3-01b4-56e8-bfec-0a351b91b68d,quiet cozy atmosphere,2,1,3,openai,minimal,week2_run_20251223_191104
eb8d14e6-4ebb-5b58-92f4-7fd620d3e2ce,quiet patio,2,1,0,gemini,short_phrase,week2_run_20251223_191104
8d9057c3-d089-537d-8bb2-97730a4e11bd,quiet peaceful atmosphere,2,1,0,claude,"minimal,short_phrase",week2_run_20251223_191104
c7deb37d-4c63-57ae-9cb1-534422671fca,quiet side street,2,1,3,openai,"anti_hallucination,minimal",week2_run_20251223_191104
b25ec7e5-48e5-5c5a-ab1f-b7f440e00784,quiet speakeasy,2,1,2,openai,"anti_hallucination,minimal",week2_run_20251223_191104
